age,salary,experience,education_level,target
40,23770,10,0,0
49,47268,5,0,0
47,20029,3,1,0
30,50083,26,2,0
60,28958,23,0,0
35,133806,4,0,0
40,28806,2,0,0
32,52162,6,1,0
50,94732,23,1,1
38,54889,21,1,0
56,47702,11,2,0
40,55777,34,1,1
44,72971,16,2,0
62,27739,2,1,0
61,44599,10,2,0
35,56827,5,2,0
41,96821,35,1,1
64,116683,16,2,1
57,115263,21,0,1
59,88446,0,0,0
24,100210,2,1,0
37,103890,15,0,0
44,116212,34,1,1
23,111650,13,2,0
44,43039,6,0,0
26,146021,25,2,1
62,139455,30,1,1
48,64929,23,1,1
38,117367,18,2,1
43,63884,36,1,1
57,45146,0,0,0
62,65819,24,1,1
30,103162,9,0,0
40,102632,17,1,1
37,51308,0,0,0
54,33054,28,1,1
45,99606,12,1,0
34,127789,3,2,0
45,72018,11,2,0
58,46250,18,0,0
19,34413,25,2,0
42,97391,37,2,1
58,58921,15,0,0
23,91123,24,2,0
28,144239,9,0,0
55,94363,36,0,1
23,45785,27,0,0
62,76865,27,0,1
28,117400,24,1,1
31,116847,24,1,1
19,26861,11,0,0
57,96340,7,2,1
20,33979,35,0,0
52,86833,38,0,1
50,133049,23,2,1
41,20357,22,0,0
36,148646,36,1,1
35,134604,10,0,0
41,67201,16,1,0
62,74254,27,2,1
52,102160,2,2,0
18,30796,1,2,0
53,43238,28,1,1
42,114176,33,0,1
62,70978,13,2,1
60,60883,32,2,1
51,117393,17,2,1
42,105478,28,0,1
33,89396,1,0,0
51,148240,10,1,1
46,130747,30,1,1
36,24447,12,0,0
40,40523,25,0,0
36,84079,33,2,1
42,84823,9,2,0
33,69289,11,1,0
26,138422,21,2,1
18,120271,30,0,0
59,124883,18,0,1
36,24849,23,1,0
50,44718,24,0,0
51,125471,34,1,1
33,107862,7,2,0
61,93002,4,1,0
57,80977,21,0,1
35,108325,27,2,1
51,47135,11,0,0
42,149696,32,0,1
62,130653,15,2,1
23,50262,25,0,0
38,148422,11,0,0
23,140203,22,2,1
49,109971,25,0,1
58,54787,12,1,0
60,124478,22,0,1
56,35689,30,0,1
48,59860,35,2,1
59,137537,26,1,1
27,70344,35,0,1
47,128809,22,2,1
35,87891,37,0,1
41,71658,2,0,0
26,117464,29,0,1
48,85869,31,1,1
32,55330,14,2,0
21,100312,37,1,1
57,80064,10,0,0
26,47014,1,1,0
62,54563,25,0,1
26,35270,33,1,0
43,51279,0,2,0
21,118557,10,1,0
34,23657,4,2,0
33,109422,25,0,1
32,127919,5,2,0
52,88773,34,0,1
22,121635,4,1,0
22,21027,8,1,0
37,34199,27,2,0
32,136854,18,1,1
35,131587,4,1,0
64,64954,22,0,1
19,135157,15,1,0
46,99317,6,0,0
30,35120,13,2,0
21,76812,21,1,0
59,109825,8,2,1
62,25983,22,1,1
27,148499,3,2,0
48,86629,25,2,1
58,90325,5,0,0
25,22912,30,1,0
20,67879,16,2,0
63,41873,8,0,0
26,34332,26,2,0
47,36564,5,2,0
28,97795,5,2,0
52,145956,3,1,1
54,127716,2,1,0
59,40526,23,2,1
30,85481,17,2,0
53,72775,31,2,1
30,106649,20,1,0
29,36006,28,2,0
54,41643,31,2,1
27,109949,24,2,1
26,83128,11,2,0
24,62523,8,1,0
19,115658,6,0,0
40,90220,13,0,0
56,93390,19,2,1
57,72784,19,0,1
56,107893,9,0,0
38,79701,10,1,0
40,124721,38,2,1
46,37946,18,1,0
31,33127,18,0,0
43,136101,5,0,0
22,129002,7,2,0
48,49404,0,2,0
42,108424,22,1,1
48,37401,39,2,1
37,35428,36,0,1
61,121958,9,1,1
34,133301,1,1,0
62,141530,35,2,1
19,132046,1,2,0
42,84372,14,0,0
30,127253,19,1,1
56,31971,20,1,0
45,133695,29,1,1
59,108018,23,1,1
23,143500,1,0,0
20,144768,37,0,1
52,105504,21,0,1
35,36565,28,2,0
28,26829,13,0,0
37,145608,4,0,0
22,96023,23,0,0
36,55435,25,0,0
39,118161,1,2,0
36,148296,33,1,1
64,128295,22,1,1
33,101823,34,2,1
41,58941,14,0,0
58,140109,2,1,1
21,62459,11,1,0
32,67976,37,1,1
42,131539,16,1,1
61,99199,37,0,1
52,29176,26,1,1
31,146433,18,2,1
36,71516,20,2,0
55,35072,39,1,1
53,91052,23,0,1
24,117368,23,1,0
47,39689,18,1,0
36,38599,30,1,0
42,145670,39,2,1
33,102045,19,2,1
64,55388,14,0,0
57,138903,39,1,1
25,70603,34,1,1
35,94736,34,1,1
45,45789,32,1,1
33,97432,39,2,1
36,107467,17,0,0
59,108623,16,2,1
34,109289,7,1,0
62,72282,19,2,1
30,53464,10,0,0
24,87806,29,1,0
44,111627,26,1,1
27,61994,38,2,1
51,145720,13,2,1
53,101596,14,2,1
42,128031,11,0,0
23,127309,19,0,0
41,143189,16,0,1
35,111123,39,1,1
40,133388,25,1,1
23,115265,13,2,0
46,45594,24,1,0
42,72563,25,0,0
34,138406,24,1,1
63,100352,24,2,1
41,125021,26,2,1
28,106840,11,2,0
43,48386,19,2,0
51,136732,15,1,1
45,86652,24,2,1
20,114835,26,1,0
28,118123,17,2,1
55,37540,9,2,0
31,133483,29,1,1
43,53756,0,0,0
38,63426,3,0,0
56,25587,22,0,0
47,103748,6,0,0
25,101339,29,2,1
37,109792,25,1,1
49,69039,0,0,0
39,30269,28,2,1
24,26088,24,1,0
26,120649,39,2,1
62,62044,25,0,1
18,47081,16,1,0
46,81388,30,1,1
25,30543,7,2,0
21,23005,4,2,0
52,57203,0,1,0
20,36220,14,0,0
62,128991,35,0,1
57,52696,6,1,0
24,99683,26,1,0
44,66381,34,0,1
18,67984,26,0,0
44,149563,19,2,1
33,124932,17,2,1
55,20076,39,0,1
24,124056,1,1,0
61,38946,29,1,1
40,103492,37,2,1
58,43471,29,1,1
28,133298,6,1,0
59,81531,38,1,1
50,58738,12,1,0
53,60720,32,2,1
54,114673,39,1,1
58,141297,29,0,1
34,44440,29,2,1
52,31862,22,1,0
22,121415,23,1,0
49,88273,19,1,1
20,127848,27,2,1
64,41788,18,1,1
52,45522,12,2,0
31,90185,15,0,0
48,89404,14,1,0
48,72289,10,2,0
34,27824,11,0,0
41,140824,21,2,1
40,27799,24,1,0
35,149132,2,2,0
31,105406,23,1,1
32,65147,24,2,0
32,102922,8,0,0
23,147343,27,1,1
44,143699,29,0,1
32,28614,6,1,0
53,45147,10,2,0
25,96637,9,0,0
32,126210,2,1,0
20,123663,18,0,0
64,40914,1,0,0
30,83699,16,1,0
58,29615,28,2,1
51,70785,1,0,0
41,108589,15,1,1
57,120057,9,0,1
49,77811,3,0,0
49,99017,25,2,1
47,66898,23,1,1
30,147767,11,1,0
18,129418,20,0,0
51,75505,15,2,1
32,96031,35,2,1
61,111818,34,2,1
31,142952,8,1,0
46,20146,5,1,0
51,60275,0,0,0
35,135004,13,2,1
24,35977,23,2,0
46,61565,9,1,0
48,127070,17,0,1
42,53945,8,1,0
55,129822,26,1,1
31,121726,18,0,0
25,22594,35,2,0
44,96610,2,2,0
19,77655,37,0,0
34,47431,8,2,0
54,102684,9,0,0
31,142524,8,0,0
42,108197,16,1,1
47,47571,37,2,1
46,129696,19,2,1
37,85971,6,0,0
38,121655,3,1,0
39,81797,9,1,0
52,63937,20,2,1
54,137618,13,0,1
33,79643,24,2,1
60,102054,16,2,1
34,114026,27,1,1
33,106538,13,1,0
19,127299,12,1,0
21,80051,33,1,1
38,87902,2,0,0
56,97903,3,2,0
51,96990,14,1,1
47,95204,19,2,1
23,88951,7,0,0
34,117309,4,1,0
56,145341,1,0,0
42,146822,27,1,1
22,95768,21,2,0
22,49039,8,0,0
37,135694,27,1,1
33,142596,0,2,0
58,45568,35,2,1
54,57459,1,2,0
57,27669,37,1,1
26,109749,25,2,1
22,103816,30,2,1
59,104985,18,1,1
19,55516,30,0,0
26,82484,8,2,0
60,108612,2,1,0
53,149269,37,0,1
39,149306,5,2,1
39,88197,6,1,0
39,137666,24,1,1
51,43333,24,2,1
46,108295,0,0,0
55,75611,21,0,1
63,67941,19,0,1
50,144703,12,2,1
35,129903,39,2,1
24,58875,20,0,0
18,148975,22,0,0
50,32698,32,0,1
18,116500,8,0,0
41,81826,28,1,1
21,51408,31,2,0
21,144628,10,0,0
35,108421,35,1,1
44,98845,28,0,1
60,120965,30,0,1
49,35133,13,1,0
50,140853,24,0,1
45,93746,25,0,1
59,56126,21,1,1
58,53043,8,1,0
53,24078,32,1,1
23,73906,22,1,0
33,31137,34,1,0
51,147527,19,0,1
40,49350,32,2,1
59,24698,34,1,1
41,53132,29,2,1
30,30165,29,0,0
35,20794,21,1,0
30,33646,0,2,0
54,108715,14,2,1
60,25870,24,2,1
56,118893,19,2,1
59,138982,6,2,1
34,50736,15,1,0
32,122617,22,1,1
35,78084,20,1,0
40,36211,0,2,0
47,106665,19,2,1
51,79538,18,0,0
21,27377,5,2,0
20,28861,37,0,0
24,37821,31,0,0
35,98488,0,1,0
59,94583,29,2,1
24,46953,15,2,0
57,147870,26,0,1
23,56801,17,0,0
39,38277,12,2,0
18,109439,27,0,0
21,144066,9,2,0
63,103762,13,2,1
60,42628,28,0,1
46,102246,10,1,0
38,149350,26,2,1
43,47802,16,0,0
31,83497,2,0,0
26,104320,30,0,1
64,142794,20,2,1
29,89814,32,2,1
59,73702,0,2,0
23,148645,5,0,0
37,48677,3,1,0
41,27500,21,1,0
44,24015,12,2,0
55,107372,29,2,1
25,138994,39,2,1
18,126546,25,1,1
41,78812,38,1,1
64,27826,38,2,1
24,29201,6,0,0
36,49048,13,1,0
39,141471,25,2,1
52,39941,17,1,0
47,100641,23,0,1
46,78418,24,0,1
39,85689,31,1,1
28,61541,5,2,0
37,69939,15,1,0
46,90422,2,2,0
58,138069,20,1,1
59,43950,31,0,1
51,140965,1,1,0
18,87803,19,2,0
48,40642,10,2,0
47,86506,17,0,0
35,61607,10,2,0
34,51288,34,2,1
55,132117,35,0,1
31,102865,37,2,1
40,147664,11,2,1
42,34450,30,1,1
32,25618,35,1,0
63,142879,29,1,1
39,54263,3,1,0
20,87583,1,1,0
36,94900,12,1,0
61,48794,25,1,1
51,33091,28,0,1
52,88422,35,1,1
18,107108,27,2,1
38,35161,7,0,0
46,24158,4,1,0
23,143612,31,1,1
54,47663,29,2,1
18,105381,13,0,0
18,26733,9,2,0
44,119961,9,2,1
38,123347,5,0,0
33,52001,15,2,0
61,59128,25,0,1
57,69630,20,2,1
43,29329,35,0,1
33,73105,29,1,1
45,83436,4,0,0
18,148379,9,2,0
53,143856,30,2,1
27,110348,10,1,0
60,112635,37,1,1
34,89579,6,1,0
40,34242,11,0,0
24,118901,7,0,0
61,111814,27,0,1
24,145056,15,0,0
61,47133,2,0,0
32,44740,36,2,1
51,120628,31,2,1
63,50976,20,2,1
62,60067,17,0,1
21,31231,10,1,0
31,86105,7,2,0
31,23328,11,2,0
33,134828,1,0,0
24,45261,21,0,0
49,45262,8,0,0
36,23280,13,2,0
19,104683,14,1,0
27,51742,10,0,0
34,23590,12,0,0
54,136726,27,1,1
29,70226,24,1,0
23,107542,36,1,1
39,33570,5,0,0
49,120529,36,0,1
58,115129,32,2,1
37,133182,24,2,1
18,109443,22,2,0
64,29533,7,2,0
23,128185,16,2,0
36,145890,30,2,1
35,102283,25,0,1
23,33366,10,2,0
62,133819,29,0,1
50,143947,10,0,1
40,96368,2,1,0
40,48325,39,0,1
43,54798,39,0,1
30,59453,20,0,0
24,42849,34,1,0
32,75943,27,0,0
61,26157,21,1,1
44,131972,17,2,1
43,50178,22,0,0
50,102537,25,2,1
32,49030,34,0,0
53,140125,28,1,1
62,146026,10,2,1
44,71134,0,0,0
22,140398,15,0,0
19,85729,24,1,0
50,28164,37,0,1
33,106378,17,2,1
40,21119,15,1,0
55,33351,18,2,1
33,76063,15,2,0
31,92076,4,0,0
46,65162,26,0,1
43,51760,5,1,0
52,69678,33,1,1
32,112064,15,1,0
20,109074,22,2,0
40,139567,31,2,1
46,117778,22,2,1
51,67628,19,2,1
50,111894,18,0,1
58,124149,28,1,1
58,60739,7,0,0
40,49738,28,0,0
24,137361,17,2,1
20,66921,4,1,0
49,142448,11,2,1
48,145277,9,2,1
35,81068,36,1,1
60,43581,16,1,0
24,115672,31,0,1
58,41485,3,2,0
18,112701,30,2,1
31,56294,25,2,0
49,73001,11,1,0
23,21634,17,2,0
56,63969,7,2,0
27,20093,31,2,0
24,48370,19,2,0
43,39750,39,0,1
51,126020,12,1,1
47,132635,22,0,1
53,137634,2,1,1
38,36472,34,2,1
34,132545,38,1,1
50,38934,20,0,0
27,63774,6,2,0
64,108057,25,0,1
59,59125,22,0,1
29,86981,31,0,1
33,106541,1,1,0
58,59103,38,0,1
49,103750,1,1,0
32,80085,38,0,1
44,108705,14,0,0
45,76543,15,1,0
34,36938,25,1,0
63,97492,7,0,0
19,71586,15,0,0
53,78024,20,2,1
24,59687,38,0,0
30,91129,10,0,0
32,46207,23,2,0
42,69354,35,0,1
40,125457,17,0,1
39,57310,22,1,0
43,68960,12,1,0
50,81262,38,1,1
28,117155,0,0,0
27,146019,6,1,0
42,33403,20,0,0
54,33065,15,2,0
60,109930,13,1,1
55,46801,1,2,0
58,128182,30,0,1
62,119132,38,0,1
41,49230,8,2,0
57,92706,13,2,1
63,103942,9,2,1
50,110214,23,2,1
34,49968,32,1,1
41,62517,33,2,1
54,138899,19,1,1
19,139642,27,2,1
49,73239,3,2,0
41,52655,33,1,1
26,112623,3,0,0
21,142983,5,0,0
34,149282,21,0,1
34,82771,3,0,0
47,146318,4,1,1
57,65984,10,0,0
28,31049,34,1,0
38,92321,18,1,0
38,127302,10,1,0
35,141854,10,1,0
46,84813,26,1,1
41,24655,1,2,0
27,103994,7,1,0
62,149531,33,0,1
34,110638,39,1,1
35,92454,19,0,0
59,88972,22,1,1
37,41432,14,0,0
54,110409,12,1,1
62,123176,30,2,1
35,85896,13,0,0
34,130213,0,0,0
26,90135,26,1,0
31,62936,32,0,0
46,125035,34,1,1
48,120381,14,2,1
21,33750,4,2,0
35,47987,36,1,1
37,136861,3,1,0
64,122995,19,2,1
60,46165,38,0,1
61,70541,21,0,1
26,44346,23,0,0
30,140659,10,2,0
32,23514,5,1,0
44,44838,26,2,1
32,47559,9,0,0
45,121223,38,1,1
54,117501,9,1,1
36,79207,25,0,0
43,36385,36,1,1
43,38317,32,0,1
42,20393,7,2,0
43,44881,27,1,1
43,131761,35,0,1
63,118833,39,0,1
45,139311,24,2,1
35,47955,35,1,1
49,78308,12,1,0
20,130515,6,1,0
19,78014,0,1,0
50,138756,8,2,1
59,142195,27,2,1
36,85430,35,1,1
34,92031,29,0,1
61,125257,8,1,1
50,149232,29,1,1
29,106973,34,0,1
20,79596,26,1,0
60,137360,28,0,1
43,21713,4,2,0
52,40428,0,0,0
25,82160,4,2,0
53,86171,28,1,1
24,139822,16,0,0
63,100729,36,0,1
63,80843,23,1,1
53,43003,26,2,1
33,100169,8,0,0
41,114764,37,0,1
18,62077,12,1,0
42,46730,25,2,1
27,134082,10,1,0
33,92981,23,0,0
33,130719,32,1,1
25,99817,5,1,0
46,92138,34,2,1
56,85573,15,2,1
45,128128,12,1,1
23,48869,10,1,0
33,122079,22,1,1
37,51076,1,0,0
33,112166,29,2,1
24,106005,18,0,0
58,117835,39,2,1
31,146283,14,2,1
60,45094,32,0,1
43,46817,4,0,0
43,30555,21,1,0
31,90656,26,2,1
24,148061,34,2,1
50,100214,18,2,1
43,141432,38,1,1
62,70193,6,2,1
37,24715,38,2,1
20,54162,33,0,0
21,121173,33,0,1
43,117858,26,1,1
28,121980,4,2,0
19,122025,3,1,0
31,146652,6,0,0
61,58458,2,2,0
47,124122,20,2,1
29,118538,33,1,1
43,23140,8,2,0
61,94174,19,2,1
50,131201,39,0,1
30,142887,11,1,0
31,147437,38,0,1
41,37383,27,1,0
51,37718,32,0,1
61,126629,9,1,1
43,96160,10,2,0
38,77399,6,2,0
45,107008,17,1,1
53,41863,18,1,0
57,91626,13,1,1
19,31377,16,1,0
59,103031,22,2,1
26,149161,18,1,1
40,80523,2,2,0
32,144403,33,2,1
30,34870,24,1,0
40,77487,30,2,1
34,39300,38,1,1
19,75951,13,2,0
37,87639,36,1,1
37,110731,19,1,1
63,144766,31,0,1
20,123429,32,0,1
29,149565,30,1,1
57,92126,6,0,0
19,62980,4,2,0
53,127904,3,1,0
31,52050,10,1,0
33,22921,18,1,0
36,90270,37,0,1
51,105293,19,0,1
61,50328,26,2,1
63,80820,28,0,1
23,43138,17,0,0
30,101573,36,2,1
53,119140,24,1,1
39,32094,19,1,0
35,85264,5,2,0
29,144465,35,0,1
47,147755,14,2,1
57,29028,17,2,0
24,129053,37,1,1
49,35432,24,0,0
36,63819,19,1,0
23,108627,21,1,0
37,147240,11,2,1
44,101122,39,1,1
60,25312,32,1,1
54,45973,28,1,1
24,122126,1,0,0
22,75305,25,0,0
28,48973,31,1,0
32,64390,2,2,0
20,36099,29,2,0
22,148953,18,1,0
40,69956,9,0,0
54,119379,24,2,1
26,34063,18,2,0
32,114306,20,0,0
20,112752,5,0,0
46,113196,13,2,1
23,101919,7,1,0
34,29605,1,2,0
43,116185,17,0,1
38,122756,21,0,1
25,136351,29,0,1
38,118095,35,0,1
28,145855,27,1,1
55,130602,34,2,1
25,97904,1,0,0
59,92964,35,0,1
41,71205,17,0,0
52,35817,8,2,0
31,22420,27,0,0
31,104448,7,2,0
27,89853,7,1,0
29,144820,4,0,0
55,109897,12,1,1
61,47728,6,2,0
63,144826,20,1,1
51,77858,28,0,1
58,141915,36,1,1
27,126716,13,1,0
34,69089,36,1,1
34,116604,3,1,0
20,118531,21,1,0
48,104257,10,2,1
18,48964,33,2,0
29,117065,15,0,0
56,96992,8,2,1
21,119259,15,2,0
59,136185,38,0,1
30,62240,15,2,0
51,120282,30,0,1
59,103449,30,0,1
38,32675,12,2,0
39,137350,4,1,0
21,117677,38,0,1
35,112525,17,1,0
22,80049,19,0,0
36,141121,1,2,0
19,101664,39,1,1
29,68436,29,0,0
34,60213,9,2,0
27,48111,10,1,0
51,24284,28,2,1
23,111029,39,2,1
25,37585,15,1,0
28,85039,27,0,0
29,115131,16,0,0
26,27131,37,2,1
19,63382,14,0,0
25,111733,30,1,1
28,53527,6,1,0
53,107493,29,2,1
27,50936,35,2,1
38,107081,25,1,1
37,73441,10,1,0
25,74598,5,2,0
53,99220,28,2,1
46,127984,27,1,1
59,40642,14,2,1
29,89907,28,0,0
31,32651,5,1,0
38,21665,11,1,0
39,26918,15,2,0
38,43007,37,2,1
61,116944,8,1,1
47,95730,21,2,1
56,45035,32,0,1
37,109352,25,2,1
41,108602,39,1,1
40,96749,6,2,0
24,134049,31,1,1
26,108148,39,0,1
18,42211,23,1,0
43,74587,38,0,1
55,46866,37,0,1
55,125940,36,0,1
61,117135,18,0,1
39,136053,4,0,0
61,27344,29,2,1
27,88737,24,0,0
23,90288,29,2,1
34,82546,24,2,1
55,127879,8,2,1
41,30327,26,1,0
27,68659,23,1,0
25,65797,39,0,1
38,91627,37,2,1
23,47608,14,1,0
38,48285,37,2,1
56,108534,25,1,1
41,136209,29,2,1
50,68634,10,1,0
35,60289,28,0,0
45,108479,14,0,0
49,133714,8,0,0
29,38007,28,2,0
59,45257,14,0,0
44,105054,16,0,0
27,49784,15,1,0
63,58588,21,1,1
59,64221,39,1,1
49,41378,10,0,0
59,24696,37,1,1
43,113531,24,1,1
42,54635,29,0,1
28,146489,1,1,0
40,78543,0,2,0
51,101259,37,1,1
57,39207,36,2,1
40,47524,8,1,0
46,48554,4,1,0
48,31817,23,2,1
24,147458,26,0,1
57,75258,29,2,1
50,82582,14,0,0
38,20168,8,1,0
19,142475,36,0,1
35,62981,29,0,0
64,112306,14,2,1
50,85199,19,0,1
54,84948,24,0,1
51,77782,8,2,0
37,100759,21,0,0
52,129756,12,0,1
35,81599,36,2,1
63,139597,27,2,1
41,93563,13,2,0
25,36291,29,0,0
47,128945,38,1,1
61,73833,4,2,0
27,110975,11,2,0
40,107057,34,0,1
28,110251,0,1,0
19,107154,0,1,0
43,114535,19,0,1
53,52992,33,2,1
50,127053,33,0,1
64,59350,23,1,1
30,21573,27,2,0
57,148717,10,1,1
42,28577,7,1,0
21,28712,34,1,0
59,49948,15,1,0
36,125067,15,2,1
35,97700,5,2,0
54,25217,19,2,0
47,80178,10,0,0
36,105062,7,2,0
40,116806,19,1,1
33,46409,31,1,0
18,69040,32,2,0
29,98270,5,2,0
41,129657,27,0,1
51,121805,7,2,1
25,99066,13,0,0
35,97930,2,2,0
22,87035,1,0,0
43,113075,21,2,1
47,29669,32,2,1
30,78247,20,2,0
36,78975,5,0,0
46,48562,39,1,1
20,141375,6,0,0
43,41629,5,2,0
57,111282,7,1,1
29,128823,23,0,1
19,81463,26,0,0
28,66007,27,1,0
61,38128,4,2,0
45,22039,18,1,0
35,126615,8,2,0
30,23857,24,1,0
54,79019,12,0,0
39,111432,36,0,1
29,90486,1,0,0
19,143895,39,2,1
54,109007,13,2,1
24,100977,30,1,1
43,32735,5,2,0
43,107951,24,2,1
41,54511,38,1,1
29,66051,30,2,1
33,144822,37,1,1
40,72693,15,2,0
57,127942,26,2,1
26,89152,29,0,0
49,100919,3,2,0
32,49756,38,1,1
54,23894,15,1,0
30,136412,35,0,1
22,124531,6,1,0
28,63232,20,0,0
27,73214,1,2,0
30,126151,7,0,0
58,89817,26,2,1
63,83862,1,1,0
32,110183,5,0,0
59,147049,3,1,1
24,148896,20,1,1
57,50036,0,1,0
45,38584,37,1,1
49,120447,11,1,1
52,52308,26,0,1
32,133084,13,1,0
53,48333,14,0,0
38,55949,23,0,0
23,144361,17,0,0
18,104795,16,1,0
21,117330,8,1,0
28,59288,17,0,0
61,98588,17,1,1
43,97807,4,0,0
54,135784,8,1,1
40,65267,34,1,1
46,52175,0,0,0
38,28915,8,1,0
62,101658,31,0,1
62,129735,19,0,1
44,92454,12,1,0
56,79722,39,1,1
57,126452,10,0,1
30,115973,25,0,1
40,131342,39,0,1
33,85298,10,2,0
47,33805,24,1,0
21,105134,39,2,1
57,60517,24,0,1
33,74716,19,2,0
48,22871,10,0,0
59,122793,9,2,1
42,57375,2,2,0
61,65741,38,1,1
29,130415,26,1,1
43,43148,34,2,1
54,25834,39,0,1
50,62680,30,1,1
45,148802,20,2,1
26,23399,21,0,0
29,84091,18,1,0
22,41762,13,2,0
45,71009,36,0,1
52,125908,22,0,1
22,96493,25,2,1
51,126035,39,0,1
63,71548,11,2,1
51,48340,0,0,0
30,81365,33,2,1
56,146766,18,1,1
59,112674,22,0,1
62,101344,6,2,1
31,79790,6,2,0
28,113779,0,0,0
59,87797,17,1,1
55,31809,7,2,0
21,149585,24,1,1
50,37696,28,0,1
24,128360,22,1,1
58,71457,28,0,1
25,41891,0,2,0
54,79151,14,1,1
27,104661,14,0,0
60,83008,27,2,1
32,72488,35,1,1
55,76632,39,0,1
32,139847,31,1,1
22,86533,12,2,0
46,133459,20,2,1
36,91889,38,0,1
27,104239,37,1,1
29,121511,8,1,0
21,77942,19,2,0
48,29275,19,1,0
35,39965,7,1,0
33,117955,13,1,0
57,134178,19,0,1
53,55854,34,2,1
42,35973,20,0,0
40,109086,21,2,1
29,46878,5,0,0
51,145664,26,0,1
53,37105,3,0,0
54,133174,3,1,1
20,84746,27,2,0
26,119458,26,0,1
35,101565,16,1,0
60,148684,38,0,1
52,59935,37,1,1
51,52784,28,0,1
58,51601,39,2,1
31,59865,6,2,0
21,117081,7,0,0
46,143871,32,0,1
58,98701,31,0,1
62,38616,34,0,1
32,31654,17,1,0
45,37830,15,2,0
59,36205,17,1,0
33,62425,37,2,1
29,97495,24,0,0
22,107694,33,2,1
51,97355,3,0,0
59,55851,4,0,0
18,128039,13,1,0
56,142959,0,2,1
49,26952,21,1,0
43,109761,20,1,1
34,67405,12,1,0
44,146167,35,1,1
41,127767,28,2,1
52,144444,37,2,1
63,25391,8,1,0
59,100004,32,2,1
56,82468,21,0,1
43,35091,16,2,0
55,50237,22,1,1
40,133268,35,0,1
39,144593,5,0,0
21,78353,38,0,1
26,94500,28,0,0
21,60682,26,0,0
24,132780,4,1,0
40,69634,8,1,0
19,46968,23,0,0
41,74833,18,1,0
57,60205,32,2,1
48,96907,29,1,1
64,62541,39,2,1
48,145401,3,1,0
64,111217,31,2,1
57,48285,0,2,0
60,123507,33,0,1
51,72513,20,1,1
41,35430,30,0,0
43,130766,13,2,1
33,140635,25,1,1
64,29033,21,1,1
30,39918,33,0,0
32,38256,32,1,0
44,68522,12,1,0
21,84353,31,1,0
33,141946,7,2,0
47,51188,21,0,0
61,75134,19,2,1
47,72657,20,0,0
53,56088,33,2,1
20,34979,29,2,0
39,88264,5,2,0
39,70106,34,2,1
29,21595,26,0,0
38,52624,19,1,0
21,117104,37,0,1
48,87824,39,1,1
61,125149,13,0,1
48,60431,9,0,0
40,114547,14,0,0
37,141624,39,0,1
32,37127,2,2,0
40,37878,14,0,0
45,141294,30,0,1
33,92480,10,1,0
54,80690,38,2,1
38,148824,18,2,1
32,97838,14,0,0
34,76360,37,0,1
54,128484,19,2,1
30,20207,21,2,0
36,21083,6,0,0
47,71564,13,0,0
62,23311,3,0,0
35,43135,8,1,0
31,77109,38,2,1
53,81354,24,1,1
53,83647,34,2,1
37,126892,36,2,1
36,79301,26,2,1
62,82233,27,2,1
61,116755,23,2,1
24,102128,32,0,1
61,66212,32,1,1
21,109468,15,1,0
51,77776,22,2,1
19,104576,10,1,0
22,91386,39,1,1
27,71588,18,0,0
49,51716,33,2,1
59,147558,22,0,1
58,98255,9,1,1
30,41777,36,2,1
56,147326,0,2,1
22,69285,1,2,0
27,141921,21,2,1
27,102558,16,2,0
55,119532,23,2,1
44,113481,20,0,1
38,48788,39,0,1
25,24019,28,1,0
18,95018,13,2,0
45,66873,7,2,0
56,104116,29,0,1
31,29895,21,1,0
38,99671,22,1,1
47,69013,39,2,1
38,79570,12,1,0
26,95923,27,1,1
34,114672,29,2,1
22,102895,4,2,0
48,67672,9,2,0
57,26121,38,0,1
55,119332,8,2,1
60,102445,13,1,1
36,87863,37,0,1
53,38930,9,1,0
50,69987,32,0,1
30,120787,10,2,0
31,145743,39,1,1
50,148215,5,0,0
46,55502,16,1,0
60,117083,35,2,1
53,51688,5,0,0
61,128034,9,1,1
27,128406,4,0,0
48,27304,18,2,0
23,24049,6,0,0
18,34947,23,0,0
24,145522,18,1,1
44,29495,10,0,0
38,44707,2,2,0
45,118696,29,1,1
33,81920,37,0,1
63,64544,5,2,0
40,129171,34,2,1
37,50706,21,0,0
55,120770,10,0,1
42,53993,7,1,0
45,34987,26,2,1
22,39089,28,2,0
38,85997,7,2,0
35,29993,22,0,0
64,31465,28,0,1
23,138673,15,0,0
46,102071,34,1,1
36,52640,7,2,0
50,95997,7,2,0
18,32366,32,0,0
62,49895,4,1,0
20,21785,36,1,0
59,26242,16,1,0
38,44529,21,1,0
52,132616,13,1,1
58,84399,37,0,1
57,26356,31,0,1
20,141998,13,0,0
42,43229,19,2,0
62,105380,21,1,1
55,38220,29,1,1
62,127893,32,2,1
37,45651,4,1,0
61,117222,17,1,1
62,107663,6,1,1
51,108198,28,1,1
38,81850,8,1,0
40,144888,6,0,0
23,54261,6,1,0
30,78479,5,0,0
40,70700,39,0,1
26,110896,26,0,0
34,123467,3,0,0
19,62380,0,2,0
36,99833,5,0,0
36,124008,30,2,1
24,108324,0,2,0
59,147718,4,0,1
59,124992,18,1,1
37,47011,4,1,0
26,68603,4,0,0
34,113593,30,0,1
44,138339,6,2,1
64,38447,14,2,1
19,103940,12,1,0
53,106677,11,2,1
36,107843,18,2,1
34,95877,12,0,0
22,125657,26,2,1
56,94678,37,2,1
35,133570,32,2,1
24,126520,5,1,0
34,84583,12,0,0
